Database,Authors,Title,Journal,Year,Volume,Issue,Pages,DOI,URL,Abstract,Keywords
Scopus,"Brescia, W.; Gomes, P.; Toni, L.; Mascolo, S.; De Cicco, L.",MilliNoise: a Millimeter-wave Radar Sparse Point Cloud Dataset in Indoor Scenarios,,2024,,,,10.1145/3625468.3652189,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191976218&doi=10.1145%2f3625468.3652189&partnerID=40&md5=251bc5d899bdcedbdc1cfd3000be842f,"Millimeter-wave (mmWave) radar sensors produce Point Clouds (PCs) that are much sparser and noisier than other PC data (e.g., Li-DAR), yet they are more robust in challenging conditions such as in the presence of fog, dust, smoke, or rain. This paper presents MilliNoise, a point cloud dataset captured in indoor scenarios through a mmWave radar sensor installed on a wheeled mobile robot. Each of the 12M points in the MilliNoise dataset is accurately labeled as true/noise point by leveraging known information of the scenes and a motion capture system to obtain the ground truth position of the moving robot. Each frame is carefully pre-processed to produce a fixed number of points for each cloud, enabling classification tools which require data with a fixed shape. Moreover, MilliNoise has been post-processed by labeling each point with the distance to its closest obstacle in the scene, which allows casting the denoising task into the regression framework. Along with the dataset, we provide researchers with the tools to visualize the data and prepare it for statistical and machine learning analysis. MilliNoise is available at: https://github.com/c3lab/MilliNoise  © 2024 Owner/Author.",Microcomputers; Millimeter waves; Radar equipment; Smartphones; Smoke; Condition; Ground truth; Millimeter-wave radar; Millimetre-wave radar; Motion capture system; Moving robots; Point cloud data; Point-clouds; Radar sensors; Sparse point cloud; Mobile robots
Scopus,"Lan, J.; Zheng, M.; Chu, X.; Liu, C.; Ding, S.",A ship high-precision positioning method in the lock chamber based on LiDAR,,2024,,,,10.1016/j.oceaneng.2024.118033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191944686&doi=10.1016%2fj.oceaneng.2024.118033&partnerID=40&md5=78af39af143aac359132b5cdb3b56623,"Accurate perception of ship position can assist ships in safe navigation in the lock. However, due to the limited space in the lock chamber, the satellite positioning signal is unstable, making it difficult to accurately position the ship in real time. Therefore, a novel ship positioning method based on LiDAR is proposed. Firstly, the preprocessing of point cloud is realized through the steps including point cloud reflection intensity filtering, coordinate transformation, and ship point cloud clustering extraction. Then, different segmentation strategies are proposed to extract the point cloud of each ship with respect to the characteristics of point cloud changes during the ship's navigation upstream and downstream through the lock. Finally, real-time tracking of ships is realized by Kalman filter. The experiments of four ships navigating upstream and downstream through the lock were conducted respectively. The results show that the root mean square error (RMSE) of ship position is about 1 m, which is better than the BeiDou positioning accuracy. The overall processing time of each frame is controlled within 0.1 s, which meets the practical requirements. This present study provides a new solution to the ship positioning problem in locks. © 2024",LiDAR; Point cloud segmentation; Ship lock; Ship positioning; Kalman filters; Mean square error; Optical radar; Ships; Down-stream; High precision positioning; LiDAR; Limited space; Point cloud segmentation; Point-clouds; Positioning methods; Safe navigations; Ship lock; Ship positioning; accuracy assessment; BDS; lidar; positioning system; precision; real time; segmentation; ship technology; Locks (fasteners)
Scopus,"Hosseinian, S.M.; Mirzahossein, H.",Efficiency and Safety of Traffic Networks Under the Effect of Autonomous Vehicles,,2024,,,,10.1007/s40996-023-01291-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179343296&doi=10.1007%2fs40996-023-01291-8&partnerID=40&md5=1d58b9d7038d57911c5d31954087cf8a,"Efficiency and safety are two crucial aspects that have garnered significant attention in the context of traffic networks. The investigation of autonomous vehicles (AVs) in terms of efficiency and safety in a traffic network is a relatively new topic, and there have not been many practical developments reported so far. However, despite the availability of information, it is scattered across fragments within multiple resources dealing with efficiency and safety under the influence of AVs. Therefore, this study focused on the effect of efficiency and safety under the influence of AVs in a traffic network and provides an overview of the main research outcomes in this field. The review then delves into the challenges and opportunities associated with integrating AVs into existing traffic systems. The methodologies and approaches used in analyzing the effects of AVs are also explored. This review identifies critical gaps in knowledge and suggests future research directions to further enhance the understanding of how AVs can contribute to the efficiency and safety of traffic networks. Finally, this study offers valuable insights and guidance for policymakers, researchers, and practitioners involved in the planning, design, and management of transportation systems as they navigate the integration of AVs into traffic networks. © The Author(s), under exclusive licence to Shiraz University 2023.",Autonomous vehicles; Efficiency; Safety; Traffic network
Scopus,"Li, Z.; Yuan, T.; Ma, L.; Zhou, Y.; Peng, Y.",Target Detection for USVs by Radar-Vision Fusion with Swag-Robust Distance-Aware Probabilistic Multimodal Data Association,,2024,,,,10.1109/JSEN.2024.3394703,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192181478&doi=10.1109%2fJSEN.2024.3394703&partnerID=40&md5=313a6c0a3eb3b1bb07d9f690b0c6d035,"Unmanned surface vehicles (USVs) have been widely used for a wide range of tasks in the past decades. Accurate perception of the surrounding environment on the water surface under complex conditions is crucial for USVs to conduct effective operations. This article proposes a radar-vision fusion framework for USVs to accurately detect typical targets on the water surface. The modality difference between images and radar measurements, along with their perpendicular coordinates, presents challenges in the fusion process. The swaying of USVs on water and the extensive areas of perception enhance the difficulties of multisensor data association. To address these problems, we propose two modules to enhance multisensor fusion performance: a movement-compensated projection module and a distance-aware probabilistic data association module. The former effectively reduces projection bias during the alignment process of radar and camera signals by compensating for sensor movement using measured roll and pitch angles from the inertial measurement unit (IMU). The latter module models target regions guided by each radar measurement as a bivariate Gaussian distribution, with its covariance matrix adaptively derived based on the distance between targets and the camera. Consequently, the association of radar points and images is robust to projection errors and works well for multiscale objects. Features of radar points and images are subsequently extracted with two parallel backbones and fused at different levels to provide sufficient semantic information for robust object detection. The proposed framework achieves an average precision (AP) of 0.501 on the challenging real-world dataset established by us, outperforming state-of-the-art vision-only and radar-vision fusion methods.  © 2001-2012 IEEE.",Multimodal data association; object detection; radar-vision fusion; unmanned surface vehicles (USVs); Cameras; Covariance matrix; Modal analysis; Object recognition; Radar equipment; Radar measurement; Semantics; Sensor data fusion; Tracking radar; Data association; Multi-modal data; Multi-modal data association; Objects detection; Probabilistics; Radar-vision fusion; Robust distance; Surrounding environment; Targets detection; Water surface; Object detection
Scopus,"Li, M.; Zhang, J.; Li, W.; Yin, T.; Chen, W.; Du, L.; Yan, X.; Liu, H.",Improved Taillight Detection Model for Intelligent Vehicle Lane-Change Decision-Making Based on YOLOv8,,2024,,,,10.3390/wevj15080369,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202352249&doi=10.3390%2fwevj15080369&partnerID=40&md5=91281501c7a3a53fcb80686a00cfaa37,"With the rapid advancement of autonomous driving technology, the recognition of vehicle lane-changing can provide effective environmental parameters for vehicle motion planning, decision-making and control, and has become a key task for intelligent vehicles. In this paper, an improved method for vehicle taillight detection and intent recognition based on YOLOv8 (You Only Look Once version 8) is proposed. Firstly, the CARAFE (Context-Aware Reassembly Operator) module is introduced to address fine perception issues of small targets, enhancing taillight detection accuracy. Secondly, the TriAtt (Triplet Attention Mechanism) module is employed to improve the model’s focus on key features, particularly in the identification of positive samples, thereby increasing model robustness. Finally, by optimizing the EfficientP2Head (a small object auxiliary head based on depth-wise separable convolutions) module, the detection capability for small targets is further strengthened while maintaining the model’s practicality and lightweight characteristics. Upon evaluation, the enhanced algorithm demonstrates impressive results, achieving a precision rate of 93.27%, a recall rate of 79.86%, and a mean average precision (mAP) of 85.48%, which shows that the proposed method could effectively achieve taillight detection. © 2024 by the authors.",deep learning; intelligent vehicle; lane-changing recognition; taillight detection; Deep learning; Autonomous driving; Decisions makings; Deep learning; Detection models; Environmental parameter; Lane change; Lane changing; Lane-changing recognition; Small targets; Taillight detection; Motion planning
Scopus,"Usman, M.; Zaka-Ud-Din, M.; Ling, Q.",Enhanced encoder–decoder architecture for visual perception multitasking of autonomous driving,,2024,,,,10.1016/j.eswa.2024.123249,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183467552&doi=10.1016%2fj.eswa.2024.123249&partnerID=40&md5=2e3cace897dfd2a47fb033f80cf4bfc7,"Visual perception plays a vital role in autonomous driving systems, demanding high accuracy and real-time inference speed to ensure safety. In this paper, we propose a multi-task framework that simultaneously performs object detection, drivable area segmentation, and lane line identification, addressing the requirements of accurate and efficient visual perception. Our approach utilizes a shared-encoder architecture with three separate decoders, targeting each specific task. We investigate three configurations for the shared encoder: a Convolutional Neural Network (CNN), a Polyp Vision Transformer (PVT), and a hybrid CNN+PVT model. Through extensive experimentation and comparative analysis on the challenging BD100K dataset, we evaluate the performance of these shared-encoder models and provide valuable insights into their strengths and weaknesses. Our research contributes to the advancement of multi-task visual perception for autonomous driving systems by achieving competitive results in terms of accuracy and efficiency. The source code is publicly available on GitHub to facilitate further research in this domain. © 2024 Elsevier Ltd",Drivable area segmentation; Lane line detection; Multi-task learning; Traffic object detection; Visual perception; Autonomous vehicles; Convolutional neural networks; Decoding; Learning systems; Network architecture; Object recognition; Real time systems; Signal encoding; Vision; Autonomous driving; Drivable area segmentation; Driving systems; Lane line detection; Line detection; Multitask learning; Objects detection; Traffic object detection; Traffic objects; Visual perception; Object detection
Scopus,"Ywet, N.L.; Maw, A.A.; Nguyen, T.A.; Lee, J.-W.",YOLOTransfer-DT: An Operational Digital Twin Framework with Deep and Transfer Learning for Collision Detection and Situation Awareness in Urban Aerial Mobility,,2024,,,,10.3390/aerospace11030179,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188712186&doi=10.3390%2faerospace11030179&partnerID=40&md5=218b9efc7fb723555c652df8caaf1bfc,"Urban Air Mobility (UAM) emerges as a transformative approach to address urban congestion and pollution, offering efficient and sustainable transportation for people and goods. Central to UAM is the Operational Digital Twin (ODT), which plays a crucial role in real-time management of air traffic, enhancing safety and efficiency. This study introduces a YOLOTransfer-DT framework specifically designed for Artificial Intelligence (AI) training in simulated environments, focusing on its utility for experiential learning in realistic scenarios. The framework’s objective is to augment AI training, particularly in developing an object detection system that employs visual tasks for proactive conflict identification and mission support, leveraging deep and transfer learning techniques. The proposed methodology combines real-time detection, transfer learning, and a novel mix-up process for environmental data extraction, tested rigorously in realistic simulations. Findings validate the use of existing deep learning models for real-time object recognition in similar conditions. This research underscores the value of the ODT framework in bridging the gap between virtual and actual environments, highlighting the safety and cost-effectiveness of virtual testing. This adaptable framework facilitates extensive experimentation and training, demonstrating its potential as a foundation for advanced detection techniques in UAM. © 2024 by the authors.",collision detection; deep learning; operational digital twin; situation awareness; transfer learning; urbanair mobility
Scopus,"Saesaria, S.S.; Trilaksono, B.R.; Hidayat, E.M.I.",YOLOv5-GT: A Balanced Improvement in Object Detection Speed and Accuracy for Autonomous Vehicles in Indonesian Mixed Traffic,,2024,,,,10.1109/ICSET63729.2024.10774910,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215109594&doi=10.1109%2fICSET63729.2024.10774910&partnerID=40&md5=3241bbcbc1659121a1ef5f2bc851bad2,"Object detection speed and accuracy are critical aspects of the perception system in autonomous vehicles. Speed improvement helps the object detector model achieve performance close to real-time, while accuracy enhancement ensures robust detection across various scenes. Balancing these improvements enhances the safety of autonomous vehicles, particularly in mixed and dense traffic conditions, such as those in Indonesia. This study develops a detection model using local datasets to reflect real-world conditions. It achieved balanced improvements in frames per second (fps) and mean Average Precision (mAP@50-95) through a modified YOLOv5 deep learning model. The key enhancements of the model include the integration of GhostConv and Transformer layers into the YOLOv5 architecture, referred to as YOLOv5s-GT, as well as the application of image augmentations with various scenarios to the training data. Experimental results show that the modified YOLOv5 outperformed the baseline model in both fps and mAP metrics, achieving 82.6 fps and 80.1% mAP@50-95, compared to the baseline performance of 75.8 fps and 77.7% mAP@50-95.  © 2024 IEEE.",autonomous vehicle; deep learning; ghost convolution; Object detection; transformer; YOLOv5; Vehicle detection; Autonomous Vehicles; Deep learning; Detection accuracy; Detection speed; Frames per seconds; Ghost convolution; Mixed traffic; Objects detection; Transformer; YOLOv5; Autonomous vehicles
Scopus,"Zhu, Q.; Fan, L.; Weng, N.",Advancements in point cloud data augmentation for deep learning: A survey,,2024,,,,10.1016/j.patcog.2024.110532,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192682416&doi=10.1016%2fj.patcog.2024.110532&partnerID=40&md5=13da906c107153e1b57ae5e42352b8b1,"Deep learning (DL) has become one of the mainstream and effective methods for point cloud analysis tasks such as detection, segmentation and classification. To reduce overfitting during training DL models and improve model performance especially when the amount and/or diversity of training data are limited, augmentation is often crucial. Although various point cloud data augmentation methods have been widely used in different point cloud processing tasks, there are currently no published systematic surveys or reviews of these methods. Therefore, this article surveys these methods, categorizing them into a taxonomy framework that comprises basic and specialized point cloud data augmentation methods. Through a comprehensive evaluation of these augmentation methods, this article identifies their potentials and limitations, serving as a useful reference for choosing appropriate augmentation methods. In addition, potential directions for future research are recommended. This survey contributes to providing a holistic overview of the current state of point cloud data augmentation, promoting its wider application and development. © 2024 Elsevier Ltd",Augmentation; Classification; Deep learning; Detection; Point cloud; Segmentation; Learning systems; Augmentation; Augmentation methods; Cloud analysis; Data augmentation; Deep learning; Detection; Overfitting; Point cloud data; Point-clouds; Segmentation; Deep learning
Scopus,"Kumar, L.A.; Angalaeswari, S.; Mohana Sundaram, K.; Bansal, R.C.; Patil, A.",Intelligent solutions for sustainable power grids,,2024,,,,10.4018/979-8-3693-3735-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195015694&doi=10.4018%2f979-8-3693-3735-6&partnerID=40&md5=2c2e160aa007f46e7633496ec4b0e98a,"In the environment of energy systems, the effective utilization of both conventional and renewable sources poses a major challenge. The integration of microgrid systems, crucial for harnessing energy from distributed sources, demands intricate solutions due to the inherent intermittency of these sources. Academic scholars engaged in power system research find themselves at the forefront of addressing issues such as energy source estimation, coordination in dynamic environments, and the effective utilization of artificial intelligence (AI) techniques. Power systems grapple with the intermittent nature of renewable energy sources, necessitating advanced forecasting techniques and effective energy management. The coordination among distributed elements, smooth power transfer, and the optimization of power systems remain persistent challenges. Additionally, the competitive nature of distributed networks, coupled with the need for economic considerations, poses hurdles for young researchers entering the field. There is a pressing need for comprehensive insights into these challenges, coupled with practical solutions that leverage emerging technologies. Intelligent Solutions for Sustainable Power Grids focuses on emerging research areas, this book addresses the uncertainty of renewable energy sources, employs state-of-the-art forecasting techniques, and explores the application of AI techniques for enhanced power system operations. From economic aspects to the digitalization of power systems, the book provides a holistic approach. Tailored for undergraduate and postgraduate students as well as seasoned researchers, it offers a roadmap to navigate the intricate landscape of modern power systems. Dive into a wealth of knowledge encompassing smart energy systems, renewable energy integration, stability analysis of microgrids, power quality enhancement, and much more. This book is not just a guide; it is the solution to the pressing challenges in the dynamic field of energy systems. © 2024 by IGI Global. All rights reserved.",
Scopus,"Zhong, J.; Cheng, Q.; Hu, X.; Liu, Z.",YOLO Adaptive Developments in Complex Natural Environments for Tiny Object Detection,,2024,,,,10.3390/electronics13132525,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198381331&doi=10.3390%2felectronics13132525&partnerID=40&md5=9434ea902449b1bb646b22c7599198df,"Detection of tiny object in complex environments is a matter of urgency, not only because of the high real-world demand, but also the high deployment and real-time requirements. Although many current single-stage algorithms have good detection performance under low computing power requirements, there are still significant challenges such as distinguishing the background from object features and extracting small-scale target features in complex natural environments. To address this, we first created real datasets based on natural environments and improved dataset diversity using a combination of copy–paste enhancement and multiple image enhancement techniques. As for the choice of network, we chose YOLOV5s due to its nature of fewer parameters and easier deployment in the same class of models. Most improvement strategies to boost detection performance claim to improve the performance of privilege extraction and recognition. However, we prefer to consider the combination of realistic deployment feasibility and detection performance. Therefore, based on the hottest improvement methods of YOLOV5s, we try to make adaptive improvements in three aspects, namely attention mechanism, head network, and backbone network. The experimental results proved that the decoupled head and Slimneck based improvements achieved, respectively, 0.872 and 0.849, 0.538 and 0.479, 87.5% and 89.8% on the mAP0.5, mAP0.5:0.95, and Precision metrics, surpassing the results of the baseline model on these three metrics: 0.705, 0.405 and 83.6%. This result suggests that the adaptively improved model can better meet routine testing needs without significantly increasing the number of parameters. These models perform well on our custom dataset and are also effective on images that are difficult to detect by naked eye. Meanwhile, we find that YOLOV8s, which also has the decoupled head improvement, has the results of 0.743, 0.461, and 87.17% on these three metrics. It proves that under our dataset, it is possible to achieve more advanced results with lower number of model parameters just by adding decoupled head. And according to the results, we also discuss and analyze some improvements that are not adapted to our dataset, which also provides ideas for researchers in similar scenarios: in the booming development of object detection, choosing the suitable model and adapting to combine with other technologies would help to provide solutions to real-world problems. © 2024 by the authors.",backbone network; complex natural environment; copy–paste; head network; object detection; self-attention mechanism; YOLOV5s
Scopus,"Xiong, X.; Meng, A.; Lu, J.; Tan, Y.; Chen, B.; Tang, J.; Zhang, C.; Xiao, S.; Hu, J.",Automatic detection and location of pavement internal distresses from ground penetrating radar images based on deep learning,,2024,,,,10.1016/j.conbuildmat.2023.134483,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180409059&doi=10.1016%2fj.conbuildmat.2023.134483&partnerID=40&md5=80cf341c7510d913e7274f80995d92a9,"Ground penetrating radar (GPR) has been prevailingly applied in nondestructive testing of internal distresses within asphalt pavement. However, the interpretation of abnormal echo signals in massive pavement GPR images is time-consuming and labor-intensive, and prone to misjudgment. To address this issue, a three-step method was proposed for the automatic detection and location of the internal distresses (eg: crack and debonding) echo features from GPR images. The on-site and numerical simulated GPR images of the asphalt pavement together formed the dataset required for the subsequent deep learning models. The first step is that You Only Look Once version 3 (YOLOv3) model predicted rectangular boxes for enclosing the internal distress echo features from GPR images. The second step involves developing the U-net models to segment the internal distress echo feature pixels in the cropped rectangular boxes. The last step is that the median points of the segmentation of the internal distress echo feature were fitted with a theoretical curve equation, to estimate the location of the internal distress. The proposed method has shown that the comprehensive detection accuracy of the internal distress echo features can reach 96.99%, the semantic segmentation accuracies of the internal distress echo feature pixels are not less than 0.856, and the average deviation of the estimated depths of the internal distresses is 3.25 cm. The research method makes further advances in accurately and automatically detecting and locating the internal distresses of asphalt pavement. © 2023 Elsevier Ltd",Asphalt pavement; Debonding; Ground penetrating radar; Internal crack; U-net model; YOLOv3 model; Asphalt; Asphalt pavements; Feature extraction; Geological surveys; Ground penetrating radar systems; Location; Nondestructive examination; Pixels; Radar imaging; Seepage; Semantics; Automatic Detection; Automatic location; Echo features; Ground Penetrating Radar; Image-based; Internal crack; Net model; Rectangular box; U-net model; You only look once version 3 model; Deep learning
Scopus,"Li, J.; Sun, H.; Zhang, Z.",A Multi-Scale-Enhanced YOLO-V5 Model for Detecting Small Objects in Remote Sensing Image Information,,2024,,,,10.3390/s24134347,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198347216&doi=10.3390%2fs24134347&partnerID=40&md5=08dcf2cd072fc06eff9f62a4f191cdc8,"As a typical component of remote sensing signals, remote sensing image (RSI) information plays a strong role in showing macro, dynamic and accurate information on the earth’s surface and environment, which is critical to many application fields. One of the core technologies is the object detection (OD) of RSI signals (RSISs). The majority of existing OD algorithms only consider medium and large objects, regardless of small-object detection, resulting in an unsatisfactory performance in detection precision and the miss rate of small objects. To boost the overall OD performance of RSISs, an improved detection framework, I-YOLO-V5, was proposed for OD in high-altitude RSISs. Firstly, the idea of a residual network is employed to construct a new residual unit to achieve the purpose of improving the network feature extraction. Then, to avoid the gradient fading of the network, densely connected networks are integrated into the structure of the algorithm. Meanwhile, a fourth detection layer is employed in the algorithm structure in order to reduce the deficiency of small-object detection in RSISs in complex environments, and its effectiveness is verified. The experimental results confirm that, compared with existing advanced OD algorithms, the average accuracy of the proposed I-YOLO-V5 is improved by 15.4%, and the miss rate is reduced by 46.8% on the RSOD dataset. © 2024 by the authors.",densely connected network; residual network; RSI information; small-object detection; YOLO network; Image enhancement; Object recognition; Remote sensing; Densely connected networks; Image information; Object detection algorithms; Remote sensing image information; Remote sensing images; Residual network; Small object detection; Small objects; YOLO network; algorithm; altitude; article; diagnosis; feature extraction; human; remote sensing; Object detection
Scopus,"Narkhede, M.; Chopade, N.",CycleInSight: An enhanced YOLO approach for vulnerable cyclist detection in urban environments,,2024,,,,10.11591/ijece.v14i4.pp3986-3994,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195064937&doi=10.11591%2fijece.v14i4.pp3986-3994&partnerID=40&md5=7a6db02383feb111c080b55230e2e63e,"As urbanization continues to reshape transportation, the safety of cyclists in complex traffic environments has become a pressing concern. In response to this challenge, our research introduces a CycleInSight framework, which harnesses advanced deep learning and computer vision techniques to enable precise and efficient cyclist detection in diverse urban settings. Utilizing you only look once version 8 (YOLOv8) object detection algorithm, the proposed model aims to detect and localize vulnerable cyclists near vehicles equipped with onboard cameras. Our research presents comprehensive experimental results demonstrating its effectiveness in identifying vulnerable cyclists amidst dynamic and challenging traffic conditions. With an impressive average precision of 90.91%, our approach outperforms existing models while maintaining efficient inference speeds. By effectively identifying and tracking cyclists, this framework holds significant potential to enhance urban traffic safety, inform data-driven infrastructure planning, and support the development of advanced driver assistance systems and autonomous vehicles. © 2024 Institute of Advanced Engineering and Science. All rights reserved.",Advanced driver assistance systems Autonomous vehicles Computer vision Deep learning Object detection Vulnerable cyclist YOLO
Scopus,"Hong, K.; Wu, M.; Gao, B.; Feng, Y.",A Grading Identification Method for Tea Buds Based on Improved YOLOv7-tiny,,2024,,,,10.13305/j.cnki.jts.2024.01.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192723299&doi=10.13305%2fj.cnki.jts.2024.01.006&partnerID=40&md5=548f22d3b890cbcc80e5adbd6cff96b3,"The intelligent grading and recognition of tea buds in a natural environment are fundamental for the automation of premium tea harvesting. To address the problems of low recognition accuracy and limited robustness caused by complex environmental factors like lighting, obstruction, and dense foliage, we propose an enhanced model based on YOLOv7-tiny. Firstly, a CBAM module was added into the small object detection layer of the YOLOv7-tiny model to enhance the model's ability to focus on small object features and reduce the interference of complex environments on tea bud recognition. We adjusted the spatial pyramid pooling structure to lower computational costs and improve detection speed. Additionally, we utilized a loss function combining IoU and NWD to further enhance the model's robustness in small object detection by addressing the sensitivity of the IoU mechanism to position deviations. Experimental results demonstrate that the proposed model achieves a detection accuracy of 91.15%, a recall rate of 88.54%, and a mean average precision of 92.66%. The model's size is 12.4 MB. Compared to the original model, this represents an improvement of 2.83%, 2.00%, and 1.47% in accuracy, recall rate, and mean average precision, respectively, with a significant increase of 0.1 MB in model size. Comparative experiments with different models show that our model exhibits fewer false negatives and false positives in multiple scenarios, along with higher confidence scores. The improved model can be applied to the bud grading and recognition process of premium tea harvesting robots. © 2024 Editorial Office of Journal of Tea science. All rights reserved.",attention mechanisms; grading identification; NWD loss; tea bud; YOLOv7-tiny
Scopus,"Casas, E.; Ramos, L.; Romero, C.; Rivas-Echeverría, F.",A comparative study of YOLOv5 and YOLOv8 for corrosion segmentation tasks in metal surfaces,,2024,,,,10.1016/j.array.2024.100351,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195286396&doi=10.1016%2fj.array.2024.100351&partnerID=40&md5=6af8d8c6e9bf31482dadac6e53d8ac50,"This study delves into the comparative efficacy of YOLOv5 and YOLOv8 in corrosion segmentation tasks. We employed three unique datasets, comprising 4942, 5501, and 6136 images, aiming to thoroughly evaluate the models’ adaptability and robustness in diverse scenarios. The assessment metrics included precision, recall, F1-score, and mean average precision. Furthermore, graphical tests offered a visual perspective on the segmentation capabilities of each architecture. Our results highlight YOLOv8’s superior speed and segmentation accuracy across datasets, further corroborated by graphical evaluations. These visual assessments were instrumental in emphasizing YOLOv8’s proficiency in handling complex corroded surfaces. However, in the largest dataset, both models encountered challenges, particularly with overlapping bounding boxes. YOLOv5 notably lagged, struggling to achieve the performance standards set by YOLOv8, especially with irregular corroded surfaces. In conclusion, our findings underscore YOLOv8’s enhanced capabilities, establishing it as a preferable choice for real-world corrosion detection tasks. This research thus offers invaluable insights, poised to redefine corrosion management strategies and guide future explorations in corrosion identification. © 2024 The Author(s)",Computer vision; Corrosion; Deep learning; Image segmentation; Instance segmentation; YOLO; Computer vision; Corrosion; Deep learning; Assessment metric; Comparatives studies; Corroded surface; Deep learning; F1 scores; Graphical test; Images segmentations; Instance segmentation; Metal surfaces; YOLO; Image segmentation
Scopus,"Duan, Z.; Shao, J.; Zhang, M.; Zhang, J.; Zhai, Z.",A Small-Object-Detection Algorithm Based on LiDAR Point-Cloud Clustering for Autonomous Vehicles,,2024,,,,10.3390/s24165423,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202447200&doi=10.3390%2fs24165423&partnerID=40&md5=68704bf423d1953ab1dba42d29cc3f03,"3D object-detection based on LiDAR point clouds can help driverless vehicles detect obstacles. However, the existing point-cloud-based object-detection methods are generally ineffective in detecting small objects such as pedestrians and cyclists. Therefore, a small-object-detection algorithm based on clustering is proposed. Firstly, a new segmented ground-point clouds segmentation algorithm is proposed, which filters out the object point clouds according to the heuristic rules and realizes the ground segmentation by multi-region plane-fitting. Then, the small-object point cloud is clustered using an improved DBSCAN clustering algorithm. The K-means++ algorithm for pre-clustering is used, the neighborhood radius is adaptively adjusted according to the distance, and the core point search method of the original algorithm is improved. Finally, the detection of small objects is completed using the directional wraparound box model. After extensive experiments, it was shown that the precision and recall of our proposed ground-segmentation algorithm reached 91.86% and 92.70%, respectively, and the improved DBSCAN clustering algorithm improved the recall of pedestrians and cyclists by 15.89% and 9.50%, respectively. In addition, visualization experiments confirmed that our proposed small-object-detection algorithm based on the point-cloud clustering method can realize the accurate detection of small objects. © 2024 by the authors.",autonomous driving; ground segmentation; LiDAR; point cloud clustering; small object detection; Heuristic algorithms; Autonomous driving; Clusterings; Ground segmentation; LiDAR; Object detection algorithms; Point cloud clustering; Point-clouds; Segmentation algorithms; Small object detection; Small objects; algorithm; article; autonomous vehicle; cloud computing; clustering algorithm; controlled study; cyclist; detection algorithm; diagnosis; filter; k means clustering; neighborhood; pedestrian; segmentation algorithm; Bicycles
Scopus,"Sha, X.; Guo, Z.; Guan, Z.; Li, W.; Wang, S.; Zhao, Y.",PBTA: Partial Break Triplet Attention Model for Small Pedestrian Detection Based on Vehicle Camera Sensors,,2024,,,,10.1109/JSEN.2024.3398031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193294357&doi=10.1109%2fJSEN.2024.3398031&partnerID=40&md5=1e918e99a16e6adf086af9599e3584e0,"Successfully detecting small pedestrians through vehicle camera sensors would greatly facilitate the development of autonomous driving safety applications. However, the existing pedestrian detection models applied to vehicle camera applications were limited by the scale confusion problem and the weak feature problem of small pedestrian targets. To resolve these issues, this study proposed a partial break triplet attention (PBTA) network composed of two components: the partial break bidirectional feature pyramid network (PBFPN) and the TR-NCSPDarknet53. PBFPN was used to solve the scale confusion problem in shallow feature maps by employing a partial break operation and a branch fusion operation. In TR-NCSPDarknet53, the Ta-conv module was proposed to solve the weak feature problem. The PBTA network provided a new improvement idea for small pedestrian detection. It greatly improved the accuracy while keeping the parameters at a low level, which is vital for safety applications in autonomous driving. Extensive experiments on CityPersons, Crowdhuman, and WiderPerson datasets including various traffic images from camera sensors demonstrate the accuracy of the PBTA network in small pedestrian detection. Compared with the baseline (Yolov8S ) network, the accuracy of small objects (APS) is improved by 50%.  © 2001-2012 IEEE.",Attention mechanism; autonomous vehicle (AV); camera sensors; feature fusion network; small pedestrian detection; Autonomous vehicles; Cameras; Feature extraction; Object detection; Object recognition; Pedestrian safety; Attention mechanisms; Autonomous vehicle; Autonomous Vehicles; Camera sensor; Feature fusion network; Features extraction; Features fusions; Objects detection; Pedestrian; Pedestrian detection; Small pedestrian detection; Semantics
